,Sensor_ID,Model,MAE_15mins,RMSE_15mins,MAE_30mins,RMSE_30mins,MAE_60mins,RMSE_60mins
106,716554,TCN,3.964330477773818,8.16053834125504,4.784710953648045,10.143768311913455,5.975410870790316,12.40542641247003
107,716554,Bi-GRU,3.9182110115461297,8.072466436162193,4.757864857221959,10.081153335950702,5.950659537403999,12.340637685000754
108,773953,TCN,3.58092327710925,9.00416555408226,4.683636806905346,11.640735107471224,6.376850226600012,14.59397634543883
109,773953,Bi-GRU,3.488133481860479,8.885703264491614,4.598353050427564,11.527670547051846,6.31575960182473,14.516423460751781
110,767470,TCN,2.7565069046470216,8.84653823740604,3.7629762823611803,11.53208449854893,5.036567569987438,14.77454395729176
111,767470,Bi-GRU,2.7070848398905007,8.905248672272416,3.6301116521991554,11.638982065909135,5.009630537533501,14.82208275805285
112,716955,TCN,3.8171430926208507,9.44463651264753,4.863986703980294,11.358733997893737,6.667801336147462,13.921203664137922
113,716955,Bi-GRU,3.827477834865649,9.460376353963131,4.8929387018065595,11.344787006429883,6.64615753655228,13.859151955569867
114,764949,TCN,2.883176411718555,8.174889422374166,3.8490584880239704,10.512327905697044,5.404706538463244,13.20261280254329
115,764949,Bi-GRU,2.8363145667831917,8.049526577013614,3.8414231991584393,10.458343078139825,5.3886813192929965,13.123656376010993
116,773954,TCN,4.257517016979485,9.693374801851734,5.150678804865968,11.819992518534919,6.331903149992687,14.150911318698682
117,773954,Bi-GRU,4.279927970177964,9.824874918465799,5.194513852251761,11.931308686419987,6.394892934476752,14.321561712916345
118,767366,TCN,3.1957832651272007,9.023519956467702,4.098992876929738,11.395050903732411,5.28250900731964,13.927700065949983
119,767366,Bi-GRU,3.170440118796434,9.117371607798177,4.126075541100957,11.53602776741178,5.264559072470558,13.920780564755121
120,769444,TCN,3.8787046641501006,9.177248217881013,5.118637486242168,11.796281066823667,7.27723710249197,15.33304330421185
121,769444,Bi-GRU,3.843126523533159,9.038289457876589,5.103348652573619,11.637940048091108,7.227720487009531,15.137435656100775
122,773939,TCN,5.56719225318105,12.492540863983594,7.885623752064009,16.600865046885108,10.933218879420268,20.526095757261803
123,773939,Bi-GRU,5.507869660640968,12.565068009774851,7.815134779657719,16.64420670360144,10.880614251259843,20.626583019314207
124,774067,TCN,6.857417498923497,14.248267095323833,8.402498093352866,17.091626227378725,10.371462883168006,20.256546331668094
125,774067,Bi-GRU,6.877662334187491,14.35411837285185,8.41914661539143,17.211479156039257,10.09826227096823,19.54950955356577
126,769443,TCN,4.300279048585102,10.229957444002002,5.6557895413684545,12.892605577047805,7.684042724650368,15.972938289886875
127,769443,Bi-GRU,4.2882839862014865,10.050574330009269,5.697799071285142,12.749726506449951,7.731309798590167,15.891971716782722
128,767750,TCN,3.011291443269922,9.344257504648938,4.035061008264756,12.056149558826215,5.450675645916643,15.027433154506944
129,767750,Bi-GRU,2.916931034833887,9.451275131551887,3.9358049845599505,12.147908531027708,5.321689152106143,15.066400708300819
130,767751,TCN,3.626201604959297,8.736349843041715,4.341379230126295,10.943876499957796,5.280774044934132,13.319924462317989
131,767751,Bi-GRU,3.6218145558982204,8.794660993446552,4.324893466392055,10.960073377872407,5.26767657345329,13.344202648981403
132,767610,TCN,3.074813370336374,10.806235429116976,4.133907305341098,13.804961709579308,5.9486587959811805,17.632213826746035
133,767610,Bi-GRU,3.079951604362062,10.941478714182985,4.1846895945571605,13.961776838096997,5.930282672220883,17.658645156651236
134,773880,TCN,3.2466593012700367,11.044029404593434,4.265400717348368,13.539323199434481,5.496304036394025,16.146554082803725
135,773880,Bi-GRU,3.281645222144544,11.418940299607035,4.245772723701846,13.920204638286238,5.503669708852627,16.28674781213876
136,764766,TCN,3.224483400280762,9.475289297311628,4.406567440801555,12.256098710359565,6.5054304454192655,15.8964241623862
137,764766,Bi-GRU,3.160400876400272,9.476653174973338,4.350957110052811,12.231206032846462,6.337170938038602,15.725785641942426
138,717497,TCN,4.869309408287118,11.045152174011918,6.481576911194743,14.037378317079531,8.836857718446607,17.431742662794885
139,717497,Bi-GRU,4.780168938825172,10.778494476003845,6.430129302082713,13.843173710561963,8.924371945446259,17.33813301030365
140,717490,TCN,2.302468580320666,7.822590633650292,3.035009792202691,9.934039084068697,4.433148057220018,12.925753806222595
141,717490,Bi-GRU,2.258496192532845,7.694639996110647,3.003701194164347,9.865794677553593,4.453746813815399,12.888996197470725
142,717491,TCN,2.1774870068679717,7.43643698678169,2.7670388253438984,9.445052702139229,3.7546039491149203,11.925603433573599
143,717491,Bi-GRU,2.12471335643099,7.33948861631294,2.74140593634728,9.403858016860225,3.744830605208149,11.9836916971993
144,717492,TCN,5.2935817157533815,10.558738000514552,6.861299924740357,13.480135523602241,9.039127694550125,16.940842932603434
145,717492,Bi-GRU,5.299447059032761,10.520181515639731,6.870678466431374,13.447345014383881,9.016465721601525,16.834564781979925
146,717493,TCN,4.517910972456503,9.083800265153883,6.073937534936733,12.042550583706602,8.516500755221331,15.764965443281904
147,717493,Bi-GRU,4.498865566628499,9.085644910658777,6.02855306932363,12.011460389955387,8.479569950367654,15.704144188990803
148,765176,TCN,2.8961814407533546,9.60531878712275,4.129593131418369,12.524271320252488,6.061313463994269,15.972513426792586
149,765176,Bi-GRU,2.865400694003519,9.497704435335493,4.129101532352729,12.57068833162654,6.044559570829115,16.01270429490576
150,717498,TCN,4.141015282386121,8.575910293758689,5.362793705787405,10.6951565404154,6.981739602049206,12.950985769753814
151,717498,Bi-GRU,4.097211956435152,8.474575638415612,5.352007910381558,10.652765878485559,6.9736814996948695,12.925727403821236
152,717499,TCN,4.943889625386144,9.679110999390875,6.3323713526133805,12.345592402198273,8.715931397008422,15.876267897223112
153,717499,Bi-GRU,4.8262831662293655,9.665733153860844,6.178219146481388,12.319203596302337,8.625585073426665,15.915074876714995
154,765171,TCN,5.242309150838613,12.989353044815964,7.246476466914371,16.584475110857813,10.318580882134244,20.963903880088264
155,765171,Bi-GRU,5.342214133270065,13.24235739979059,7.257860598836128,16.557369547546728,10.341226712113682,20.978525145374956
156,718064,TCN,3.2013219814881735,9.276139700447606,4.3453020832831415,12.055157413178632,6.349607806760871,15.781198586737093
157,718064,Bi-GRU,3.198579020043476,9.197194164455544,4.329968181871723,12.032606260837213,6.238770522176854,15.690021518794103
158,718066,TCN,2.8869838128033556,9.503169625347258,3.8833437117149376,12.276093108432883,5.846969058966363,16.17774210564094
159,718066,Bi-GRU,2.8198102376209517,9.489231595431301,3.85680004950084,12.340910812551638,5.768834856124068,16.129982836506656
160,765164,TCN,4.037791497413121,9.57025981965112,5.057821463933233,11.938519058723493,6.381449968945012,14.553095967882859
161,765164,Bi-GRU,4.042905048895539,9.56637255541895,5.087200994833985,12.008236826816631,6.419799502320878,14.71727884653669
162,769431,TCN,3.68007309386015,8.511290693339996,5.059999415726033,11.115975349529487,7.186366324049727,14.210374631380322
163,769431,Bi-GRU,3.6729694173107723,8.593815872608218,5.0592432906598646,11.200782089855727,7.143150612739944,14.201261350460639
164,769430,TCN,3.8876378044943145,9.321769266111087,5.226435122135547,12.156114637973829,7.6277490763447116,16.182317996724702
165,769430,Bi-GRU,3.5895376822390457,9.297201409624467,4.925692421141125,12.21408918051825,7.3840023616438,16.26092384906848
166,717610,TCN,3.863533266193606,12.064455624045053,5.661197107535775,15.881893324159474,8.5685624600833,20.668660614457686
167,717610,Bi-GRU,3.795064692052211,11.927940300224893,5.5025539951518505,15.690929641903436,8.347955183746171,20.40028558733621
168,767053,TCN,3.616798366949105,8.460691359929141,4.835662166731035,11.18282629903709,6.7621076373441,14.474017976399402
169,767053,Bi-GRU,3.5391786715810527,8.575489113025833,4.77752927453946,11.298487309991659,6.743907455309822,14.709824545766102
170,767621,TCN,2.5531789388995283,8.662982478248555,3.41250348352897,11.269782325277717,4.719999936842944,14.42050079378254
171,767621,Bi-GRU,2.5097853302164492,8.705029374272554,3.3632410361433127,11.328922667228863,4.583311615635424,14.395128860882958
172,772596,TCN,4.449009175726166,9.757832399530503,5.647222724359816,12.020046417821515,7.19371314430723,14.446596208320889
173,772596,Bi-GRU,4.354662880535378,9.659623138862846,5.594146589278815,11.995631812250698,7.163976053528113,14.47852454950316
174,772597,TCN,4.851166828264741,10.122121295551528,6.186424416454431,12.679008489992576,8.210828168900205,15.783443311196564
175,772597,Bi-GRU,4.882915900438233,10.210565839296397,6.194063570592262,12.725562315719621,8.163436652920984,15.787042613439144
176,767350,TCN,2.950607815571089,9.285233395524354,4.293950745774923,12.655947810031199,6.656531664718441,17.042111818704022
177,767350,Bi-GRU,2.921950976901716,9.354970335079464,4.2617631967838765,12.671265039716499,6.592138558966242,17.022903484901207
178,767351,TCN,2.999743723339532,8.971466968055854,3.9776903203031773,11.497645745026377,5.534397975911355,14.440311754269338
179,767351,Bi-GRU,2.9351204188679807,8.868453940541121,3.9444526645281046,11.454664214297708,5.5190099386985745,14.468367948910972
180,716571,TCN,3.1702353344369687,10.888768942219784,4.266970225577199,13.861582412024585,5.70578846042715,16.85258026729775
181,716571,Bi-GRU,2.947462293850417,10.841349306206432,4.026584584716718,13.799558860979172,5.516389635552482,16.25247489169389
182,773023,TCN,3.402583700711973,6.495081232704452,4.372671474372204,8.282002066892039,6.0315647810529605,10.611071956940057
183,773023,Bi-GRU,3.3930493229459793,6.516312451638483,4.358959157270624,8.28533105545813,5.98817730756256,10.538055713327871
184,767585,TCN,2.5829665977313168,9.764938314656279,3.6096109670232805,12.797504375209309,5.127264000250117,16.267770292459794
185,767585,Bi-GRU,2.533188363749346,9.785729244582923,3.5529804785865204,12.856820298466712,5.089382186954364,16.41445199906043
186,773024,TCN,3.0830826302211154,8.757661596324082,4.238696500584005,11.553915533313107,6.261989934039522,15.091262243813615
187,773024,Bi-GRU,3.074832745219131,8.705131539436744,4.2140014534702015,11.516733668073908,6.138983426596527,14.912898602723951
188,717483,TCN,3.078475492091351,8.465004863728232,4.110762302457022,10.890004353971651,5.773096105854945,13.754480961083804
189,717483,Bi-GRU,3.0001306863077586,8.244232055895296,4.027292442494287,10.786207233783527,5.660441312165336,13.77711302784523
190,718379,TCN,4.513068356072249,10.09064733796033,6.191077210001038,13.367168775961,8.886893998723442,17.25427173134797
191,718379,Bi-GRU,4.379524262465472,10.182700696891024,6.084650679129174,13.448869010245486,8.736900839254776,17.25435221101143
192,717481,TCN,5.565909101312288,16.83931147552557,7.913527569566261,20.156660659439414,11.345090567909791,24.42344343629006
193,717481,Bi-GRU,5.627883302786213,16.941380465717412,7.883952394304526,20.738634344351524,11.55862199477885,24.072364481919283
194,717480,TCN,3.3661365457289105,9.70393323187322,4.494314025416019,12.4584485490285,6.4487560191519115,15.969237192889416
195,717480,Bi-GRU,3.267726621038488,9.659004561128281,4.391267743610339,12.442726209915252,6.2806529185972275,15.896873029608802
196,717486,TCN,3.301943917286215,8.466676821449905,4.441135308846719,10.976820144258403,6.326765485215278,14.027247300044252
197,717486,Bi-GRU,3.289332516159586,8.430686488708972,4.419507003121464,10.919675736966838,6.265674224644668,13.91470778494745
198,764120,TCN,2.2990580055373333,8.617866873202145,3.0352422274434123,11.010729904542497,4.0143405587140055,13.531597640591292
199,764120,Bi-GRU,2.273628733588348,8.603408691426226,3.0197311732462664,11.07018059723655,4.012155674772334,13.67358372995001
200,772151,TCN,5.2989210516783825,10.674131278277311,6.833621067728122,13.357314968656265,9.200159786676092,16.684154675528855
201,772151,Bi-GRU,5.301268256485,10.638956489906583,6.805212341839241,13.237251391999317,9.128181237502911,16.603914176296875
202,718371,TCN,4.051045699621985,9.258066280496198,5.309033128642881,11.859549968051383,7.094209869654592,14.874497221855126
203,718371,Bi-GRU,4.038812688840898,9.290691419325462,5.315222450491161,11.946514664166857,7.1548471768896125,14.998745317008057
204,717489,TCN,3.1804299214020513,8.652915679827244,4.209692304073266,11.203830794093612,5.823226842037593,14.347744554516689
205,717489,Bi-GRU,3.1809743361560927,8.74417156221217,4.172396981057314,11.19491470187796,5.878740495023142,14.369560568565625
206,717488,TCN,3.6063652340883787,9.541315894708372,4.690165264258835,12.024570596525544,6.630441049359237,15.45018113428732
207,717488,Bi-GRU,3.5312405199896224,9.466122294712298,4.670673294135268,12.010373266433634,6.611950246913411,15.320517618794442
208,717818,TCN,3.2779203164573065,9.294890407038215,4.423073387568388,12.110923383354073,6.0424855630623755,15.211206625649227
209,717818,Bi-GRU,3.2337638331395477,9.250026556615968,4.378998445517245,12.100616665928094,5.903672042177541,15.070754497255102
210,718076,TCN,3.1601804106507045,12.195181248282786,4.51694004602303,15.513581428487871,6.177286312976478,18.7530759131295
211,718076,Bi-GRU,3.166055395090087,12.201917113879627,4.519755255146121,15.509539879356085,6.182405274984914,18.76201298070207
212,718072,TCN,3.430793643477176,11.865712061528274,4.971099982023543,15.517750789722085,7.027520596939751,19.350251076757512
213,718072,Bi-GRU,3.425090925208816,12.088610931610415,4.939960239147923,15.671998131539603,6.892498227814923,19.273651652346633
214,767455,TCN,2.350598676478541,8.83441071983359,3.1224998006351075,11.28898617331759,4.246246867626046,14.190660305032493
215,767455,Bi-GRU,2.245741676936668,8.718630738256515,2.9766045177516287,11.23453520399656,3.9947962506068233,13.981175107475421
216,767454,TCN,2.8760401611198567,10.818870221732137,4.053644457588465,13.972113635485771,5.663738049803265,17.371191936296377
217,767454,Bi-GRU,2.833238070247438,10.961272715582759,3.980104972407945,14.093382232994411,5.683155024832639,17.703293729197835
218,761599,TCN,3.297400207820655,9.475186395896346,4.152148717758678,11.585951534423746,5.236900908290573,13.756460155474404
219,761599,Bi-GRU,3.272337647739574,9.496586226423446,4.130076982125141,11.571203116281692,5.212662187879407,13.766234553265688
220,717099,TCN,3.076312926402085,8.938576798882536,3.856442143554663,11.24147350870682,5.0817389239628445,14.067283941239769
221,717099,Bi-GRU,2.9313849662051124,8.83592414899783,3.757475873737039,11.209302494505955,4.936280197643567,13.928893234834407
222,773916,TCN,3.8153682470294035,10.471430158535782,5.181018853623902,13.635537925956857,7.4663001834343765,17.603634597379
223,773916,Bi-GRU,3.7089969457057275,10.396256885317046,5.094121231505982,13.565856648247651,7.238041838663545,17.374882258002586
224,716968,TCN,4.237461445306823,8.49227714998084,5.284997060306737,10.767452997929373,6.749612561627952,13.44597464144175
225,716968,Bi-GRU,4.0855597498782705,8.459150218073791,5.111218540013306,10.767140769464348,6.696194002853741,13.575884909675427
226,769467,TCN,5.017756178582892,10.693102606160178,6.192424677466976,13.013908867039724,7.959129442604292,15.841144955994725
227,769467,Bi-GRU,4.925237249871641,10.680874205091406,6.1346457278682704,12.93941260495724,7.964168392128097,15.673071010623117
228,717576,TCN,3.3921835946679297,10.142027515770133,4.338564784391636,12.551394382655019,5.711981587162411,15.122051263782337
229,717576,Bi-GRU,3.2757923449458266,10.07135006214515,4.313651751882936,12.604560176935045,5.818494386106925,15.313631174714365
230,717573,TCN,3.3727459108470113,10.110509082925534,4.553779686891222,12.995184547577846,6.7014473437633955,16.799983457539387
231,717573,Bi-GRU,3.3482509386993318,10.1130655261691,4.615608639186441,13.109955409841746,6.8047146683296145,16.714555669192443
