,Sensor_ID,Neighbor_Type,k,MAE_15mins,RMSE_15mins,MAE_30mins,RMSE_30mins,MAE_60mins,RMSE_60mins
2542,716951,DTW,5,4.289659378099353,10.210788407532517,6.057656241718158,13.59208763631888,8.780813942081396,17.429241798487876
2543,767509,DTW,1,3.4295565543178723,8.870723984566594,4.325115885101349,11.332837803866488,5.56254194539444,14.03913878186966
2544,767509,DTW,2,3.362610567975498,8.740016328516095,4.223308924225343,11.177590919283109,5.37006557390626,13.812441944569233
2545,767509,DTW,3,3.321967860084616,8.70608326025421,4.171872075415361,11.159570884780711,5.3180282237987395,13.800585722341314
2546,767509,DTW,4,3.3197507572605853,8.703114981595057,4.170509192460252,11.156701225889499,5.316884199792303,13.796914339066376
2547,767509,DTW,5,3.316721016230643,8.664995531491723,4.154582374691978,11.118487080414997,5.307157987890972,13.783789077728635
2548,765182,DTW,1,3.3470978444686392,8.829325507879531,4.690625706551558,11.767133374779803,6.893798272966816,15.296528266569078
2549,765182,DTW,2,3.3131341341998124,8.770525598982044,4.598884629797406,11.64296955471332,6.671883652243025,15.089608551018586
2550,765182,DTW,3,3.305422034498502,8.76859971739968,4.588760338778165,11.652163614365207,6.679966170544985,15.105230578836498
2551,765182,DTW,4,3.306148020581508,8.76894602278776,4.587858045506966,11.652655910095799,6.664105326722294,15.0954576170462
2552,765182,DTW,5,3.2924990909427936,8.753550172379775,4.575811797150185,11.616878590925193,6.646201354803077,14.995645494463309
2553,769358,DTW,1,4.982373081289529,10.130756377806389,6.479282437727292,12.87345964663948,8.769829071240409,15.503292943413197
2554,769358,DTW,2,4.866905319655472,9.874770500913295,6.2982880738268765,12.485986285148503,8.516504073963176,15.174764249123475
2555,769358,DTW,3,4.869317562138706,9.866082823348753,6.2685359202609074,12.431302205229207,8.472721311232817,15.183213458820735
2556,769358,DTW,4,4.88039231034342,9.86065283986446,6.255449248527857,12.42657348138081,8.325366118529736,15.251477528305534
2557,769358,DTW,5,4.863389338955336,9.859598405799874,6.2416246202684125,12.432909820868637,8.333205032153105,15.28419997725237
2558,772513,DTW,1,3.476389522794957,9.101524760088298,4.671566960583382,11.814346126175762,6.578782201401645,15.033372501242265
2559,772513,DTW,2,3.471673179708581,9.088142058946062,4.6670241804745904,11.806616345688045,6.572118613606227,15.033111463376633
2560,772513,DTW,3,3.7090710293432925,9.111856494484222,5.037147301964793,11.858881561247992,7.208636211052714,15.168434720679286
2561,772513,DTW,4,3.933988018212667,9.18729364589575,5.449844624061681,12.021917373493539,8.179630592336645,15.844874914277463
2562,772513,DTW,5,4.111702063844908,9.298415972230794,5.706306695232544,12.269195157119542,8.80285806430419,16.648861080473
2563,716958,DTW,1,5.123321849907125,10.396556187166254,7.0176566370375255,13.692119184250181,9.89456255743161,17.905805834038002
2564,716958,DTW,2,5.119986242118874,10.387889203119807,7.016273173099856,13.682669292919757,9.874519653650147,17.872970409587683
2565,716958,DTW,3,5.105702060735294,10.36618295929955,6.991891926060635,13.639755371285805,9.837392798653637,17.80120866606662
2566,716958,DTW,4,5.116351422375523,10.356738547789089,6.996793061011536,13.598795446117238,9.824915984386186,17.698074783606405
2567,716958,DTW,5,5.072177364617137,10.242608106430378,6.944562666547118,13.458513068703448,9.691361671414771,17.435501090424093
2568,718496,DTW,1,5.811910433828817,10.253018283799685,7.256063315457404,13.157714218056771,9.098717711965897,16.309604471781732
2569,718496,DTW,2,5.798547277001689,10.232575876984209,7.227237589623355,13.110369500841243,9.05671892966399,16.255078103066797
2570,718496,DTW,3,5.7984804271842805,10.233191986176644,7.217719850516779,13.09821511214086,9.042481389000782,16.238381354277255
2571,718496,DTW,4,5.794534455525612,10.231191028772962,7.214897160371139,13.097127399649812,9.038319468762406,16.239309438535596
2572,718496,DTW,5,5.790610394620405,10.224573680825522,7.210441326715743,13.100478187237329,9.032294980910827,16.23675462788141
2573,769346,DTW,1,4.697468574400097,9.879674188921385,6.2496054017941285,12.860425554389883,9.199652982365773,16.687960835745837
2574,769346,DTW,2,4.667416060384144,9.830995674017368,6.237352689864908,12.813042269374815,9.151327401287954,16.70306944045093
2575,769346,DTW,3,4.632614710888782,9.775518043928392,6.162731195403907,12.667904008342528,8.961110742114666,16.358056190059113
2576,769346,DTW,4,4.623227761169327,9.76447118455029,6.139987230964705,12.626031277537077,8.804612379396168,16.493563551061936
2577,769346,DTW,5,4.5934986061929095,9.69457314856794,6.094218996913677,12.4548634080173,8.664909466775306,16.218500169259432
2578,773904,DTW,1,4.001192826415114,9.97357549457509,5.596196496191615,13.288035816046131,8.299732930359884,17.28046836544298
2579,773904,DTW,2,3.973656240036463,9.944383312543025,5.534545895495046,13.244016932071219,8.204489303839221,17.181150448366694
2580,773904,DTW,3,3.8177891549090135,9.689551208120383,5.324956568433645,12.959118693850886,7.931335071080212,16.935835359079384
2581,773904,DTW,4,3.7962685591699286,9.629006903065516,5.250993364598777,12.674698899109394,7.628313937976967,16.46364105995056
2582,773904,DTW,5,3.7966864089900234,9.624527941896229,5.242285072737505,12.668262681925377,7.6123715642716965,16.45524673879447
2583,718499,DTW,1,4.053865330323295,10.395280803220256,5.49718212843408,12.966336453363954,7.549037205161219,16.161924842455726
2584,718499,DTW,2,4.0305737068987,10.378739276635589,5.460778178471173,12.989565037016614,7.4138292738712535,16.312455244182956
2585,718499,DTW,3,4.034042836376878,10.378343181956081,5.4709334527186195,12.978930787081962,7.40716050163636,16.299823269353062
2586,718499,DTW,4,4.036413167688038,10.370851247506057,5.4702514077553515,12.977791830771842,7.406378136222639,16.300854143683516
2587,718499,DTW,5,4.166554960839158,10.37176776945558,5.688969556449272,13.23435393728217,7.618348928430272,17.053732594964075
